sales_rank,series_id,category,segment_label,total_sales_units,sales_share,cumulative_sales_share,mean_sales_units,median_sales_units,zero_share,outlier_share,coefficient_of_variation,trend_strength
156,HOUSEHOLD_1_514,HOUSEHOLD,medium_noise,79703,0.001190891478413409,0.3724159692207527,286.7014388489209,327.0,0.2949640287769784,0.0,0.8272015531102291,1.9436277136597209
157,FOODS_3_792,FOODS,medium_noise,79558,0.0011887249443510784,0.3736046941651038,286.1798561151079,265.5,0.0,0.0035971223021582736,0.36167558260200056,1.8061326285520616
158,FOODS_3_349,FOODS,medium_noise,78327,0.0011703318172426019,0.37477502598234635,281.7517985611511,249.5,0.0,0.0035971223021582736,0.43047761313654487,1.8503790151831678
159,FOODS_3_064,FOODS,medium_noise,78304,0.0011699881601154737,0.37594501414246184,281.66906474820144,307.5,0.21223021582733814,0.0,0.6388627371977792,3.0631923471006655
160,HOBBIES_1_048,HOBBIES,medium_noise,77994,0.0011653562597063528,0.3771103704021682,280.55395683453236,342.0,0.07553956834532374,0.0,0.639329417328568,2.9831666136475636
161,HOUSEHOLD_1_474,HOUSEHOLD,medium_noise,77903,0.0011639965728120624,0.3782743669749803,280.22661870503595,259.5,0.0,0.03237410071942446,0.4166422792668756,0.7654317543455008
162,FOODS_1_110,FOODS,medium_noise,77506,0.001158064751965543,0.37943243172694585,278.7985611510791,310.0,0.18705035971223022,0.0,0.6190690306939551,1.3839325307229844
163,HOUSEHOLD_1_304,HOUSEHOLD,medium_noise,77423,0.0011568245979850366,0.3805892563249309,278.5,339.5,0.29136690647482016,0.0,0.7239052039961268,2.2851547013344113
164,FOODS_3_449,FOODS,stable,77191,0.0011533581434853076,0.38174261446841623,277.6654676258993,272.0,0.0,0.014388489208633094,0.2977048322062318,1.8525771986945967
165,FOODS_3_227,FOODS,medium_noise,77139,0.0011525811795457131,0.38289519564796193,277.478417266187,281.5,0.025179856115107913,0.0035971223021582736,0.4082642027747897,1.0905396525456097
166,FOODS_3_572,FOODS,medium_noise,77024,0.0011508628939100715,0.384046058541872,277.0647482014389,317.5,0.17266187050359713,0.0,0.557884407076311,0.3887329195503768
167,HOBBIES_1_404,HOBBIES,medium_noise,76126,0.001137445324337844,0.38518350386620986,273.8345323741007,291.5,0.05755395683453238,0.0,0.4399071446696625,0.9402543648842123
168,FOODS_3_695,FOODS,medium_noise,76093,0.001136952251068486,0.38632045611727833,273.7158273381295,245.5,0.0,0.014388489208633094,0.45913902224863223,2.1770816288331565
169,HOBBIES_1_278,HOBBIES,medium_noise,76015,0.0011357868051590943,0.3874562429224374,273.4352517985611,291.5,0.03237410071942446,0.0035971223021582736,0.44177420604269424,1.2768069998405907
170,FOODS_3_327,FOODS,medium_noise,75546,0.0011287791880885212,0.3885850221105259,271.7482014388489,272.5,0.08633093525179857,0.007194244604316547,0.4882983397936432,0.7292930253635223
171,FOODS_3_769,FOODS,medium_noise,75137,0.0011226680678713262,0.38970769017839724,270.2769784172662,253.5,0.12949640287769784,0.014388489208633094,0.9667529438282619,0.3770561710794363
172,HOUSEHOLD_1_096,HOUSEHOLD,medium_noise,74866,0.0011186188904169013,0.39082630906881416,269.3021582733813,346.5,0.2949640287769784,0.0,0.7532436072143383,2.6623976112595797
173,FOODS_3_738,FOODS,medium_noise,74134,0.001107681628805687,0.39193399069761986,266.66906474820144,268.0,0.0683453237410072,0.0035971223021582736,0.6353913234620332,0.41026240318682555
174,FOODS_3_704,FOODS,medium_noise,73910,0.0011043347072197418,0.39303832540483963,265.863309352518,273.5,0.0,0.0,0.3472340703160772,1.3916329534887242
175,FOODS_3_511,FOODS,intermittent,73835,0.001103214086153019,0.3941415394909926,265.5935251798561,11.5,0.46402877697841727,0.0,1.1757025024576584,0.6497686257123678
176,HOUSEHOLD_1_051,HOUSEHOLD,medium_noise,73778,0.0011023624141423096,0.3952439019051349,265.3884892086331,348.0,0.25539568345323743,0.0,0.7146747895342366,2.3183752002258182
177,HOUSEHOLD_1_114,HOUSEHOLD,medium_noise,73408,0.0010968340168798106,0.39634073592201474,264.0575539568345,262.0,0.0,0.014388489208633094,0.3483529974946327,2.185207020937472
178,HOBBIES_1_295,HOBBIES,medium_noise,73186,0.001093516978522311,0.3974342529005371,263.2589928057554,287.0,0.0539568345323741,0.0,0.42126532078604795,0.30660460029853354
179,HOUSEHOLD_1_294,HOUSEHOLD,stable,72936,0.0010897815749665684,0.39852403447550366,262.35971223021585,254.5,0.0,0.01079136690647482,0.29018763664308833,2.626061475760955
180,FOODS_3_476,FOODS,medium_noise,72894,0.0010891540271692037,0.39961318850267286,262.2086330935252,248.0,0.01079136690647482,0.0035971223021582736,0.45094987534477665,1.125587734920816
181,FOODS_3_546,FOODS,medium_noise,72707,0.0010863599453095083,0.4006995484479824,261.5359712230216,255.0,0.0,0.0,0.43874307655191414,1.050696226511689
182,HOBBIES_1_103,HOBBIES,stable,72024,0.0010761548227952195,0.4017757032707776,259.0791366906475,254.5,0.0,0.01079136690647482,0.22629697334678722,0.8999288682480862
183,FOODS_3_233,FOODS,intermittent,71808,0.0010729274341230578,0.4028486307049007,258.3021582733813,3.0,0.4352517985611511,0.0,1.173135890444634,1.85533960205997
184,HOUSEHOLD_1_072,HOUSEHOLD,stable,70324,0.0010507540786161699,0.40389938478351683,252.9640287769784,249.0,0.0,0.007194244604316547,0.20537317937364793,0.5764979089943125
185,HOUSEHOLD_1_191,HOUSEHOLD,medium_noise,70060,0.0010468094924613056,0.40494619427597817,252.01438848920864,291.0,0.04316546762589928,0.0,0.6311915305981667,0.6656170812804464
186,FOODS_3_124,FOODS,medium_noise,70025,0.0010462865359635017,0.40599248081194167,251.8884892086331,220.0,0.02877697841726619,0.01079136690647482,0.548017380668956,0.9453481392686185
187,FOODS_3_664,FOODS,medium_noise,69558,0.0010393088021213746,0.40703178961406306,250.20863309352518,214.0,0.16546762589928057,0.0,0.8137335988833863,2.655678061547279
188,FOODS_1_082,FOODS,medium_noise,69360,0.0010363503625052265,0.40806813997656827,249.49640287769785,317.5,0.39928057553956836,0.0,0.8745750136292174,2.642964825329383
189,FOODS_2_016,FOODS,medium_noise,69207,0.001034064295529112,0.40910220427209737,248.94604316546761,265.0,0.09712230215827339,0.0,0.4013249997458691,1.743462547519128
190,FOODS_3_342,FOODS,medium_noise,69185,0.0010337355800162065,0.41013593985211355,248.86690647482015,287.0,0.12589928057553956,0.0035971223021582736,0.8170603509451788,0.19412116532590315
191,HOUSEHOLD_1_399,HOUSEHOLD,medium_noise,69092,0.0010323460098934703,0.41116828586200704,248.53237410071944,218.0,0.09712230215827339,0.0,0.6329412307629243,2.3184794074677653
192,HOBBIES_1_244,HOBBIES,medium_noise,69024,0.0010313299801263083,0.4121996158421333,248.28776978417267,267.0,0.039568345323741004,0.0,0.4358821384232698,0.617606315144013
193,FOODS_3_324,FOODS,medium_noise,68825,0.0010283565988959372,0.41322797244102927,247.57194244604315,233.5,0.014388489208633094,0.0,0.5079387495221599,1.273503232091878
194,FOODS_3_809,FOODS,medium_noise,68095,0.0010174492205131688,0.41424542166154243,244.94604316546761,249.0,0.13309352517985612,0.0,0.5794941275793017,1.4497708962064373
195,FOODS_3_469,FOODS,stable,67993,0.001015925175862426,0.41526134683740484,244.5791366906475,246.0,0.0,0.014388489208633094,0.23764585530359145,0.5415690782296335
196,FOODS_1_162,FOODS,medium_noise,67718,0.001011816231951109,0.41627316306935597,243.58992805755395,240.0,0.28776978417266186,0.0035971223021582736,0.8952617321607477,1.3756383162316206
197,FOODS_3_789,FOODS,medium_noise,67678,0.0010112185673821902,0.41728438163673814,243.44604316546761,279.5,0.3920863309352518,0.0,0.8990100070690866,2.5424140703069584
198,FOODS_3_346,FOODS,medium_noise,67576,0.001009694522731447,0.4182940761594696,243.0791366906475,218.5,0.0,0.02158273381294964,0.36731422598685565,2.1929287200369423
199,FOODS_3_594,FOODS,medium_noise,67226,0.0010044649577534077,0.41929854111722303,241.82014388489208,238.5,0.06115107913669065,0.007194244604316547,0.5360319360388628,1.6996200363300207
200,FOODS_3_231,FOODS,medium_noise,67196,0.0010040167093267184,0.42030255782654974,241.71223021582733,217.0,0.017985611510791366,0.01079136690647482,0.5683262467567247,0.9168275418473993
201,FOODS_3_782,FOODS,medium_noise,66902,0.0009996238747451652,0.4213021817012949,240.6546762589928,247.0,0.0539568345323741,0.0035971223021582736,0.4119899796017292,0.7432875528339008
202,FOODS_2_204,FOODS,medium_noise,66595,0.0009950367991787131,0.42229721850047364,239.5503597122302,235.0,0.0,0.0,0.37961663475993934,2.011044976151046
203,HOBBIES_1_067,HOBBIES,medium_noise,66519,0.0009939012364977675,0.4232911197369714,239.27697841726618,250.0,0.014388489208633094,0.0,0.440445424060506,1.2856822511748516
204,HOUSEHOLD_1_040,HOUSEHOLD,medium_noise,66496,0.000993557579370639,0.42428467731634206,239.19424460431654,264.5,0.08992805755395683,0.0,0.46609964826649536,1.5622965147994787
205,FOODS_1_173,FOODS,medium_noise,66374,0.0009917347024354368,0.42527641201877747,238.75539568345323,239.5,0.017985611510791366,0.014388489208633094,0.5012139944791165,0.47316367873902254
206,FOODS_3_117,FOODS,medium_noise,65966,0.0009856385238324649,0.42626205054260996,237.28776978417267,191.0,0.17625899280575538,0.0,0.8591070526773538,2.649410712161244
207,HOUSEHOLD_1_517,HOUSEHOLD,medium_noise,65901,0.0009846673189079717,0.4272467178615179,237.05395683453239,340.5,0.3776978417266187,0.0,0.8016700396135175,3.0012194051430265
208,HOUSEHOLD_1_414,HOUSEHOLD,medium_noise,65699,0.0009816491128349317,0.42822836697435285,236.3273381294964,238.0,0.26258992805755393,0.0,0.9075625934448974,1.496622338787346
209,FOODS_1_099,FOODS,intermittent,65656,0.000981006623423344,0.42920937359777617,236.1726618705036,305.0,0.4064748201438849,0.0,0.8741691099567417,3.0461248353816557
210,FOODS_1_204,FOODS,medium_noise,65387,0.000976987329197365,0.43018636092697354,235.20503597122303,266.5,0.2589928057553957,0.0,0.7578789310129996,0.13644413876288478
211,FOODS_1_019,FOODS,medium_noise,65346,0.0009763747230142233,0.43116273564998775,235.05755395683454,267.0,0.046762589928057555,0.0,0.6862129848915504,2.020396620728483
212,FOODS_1_170,FOODS,medium_noise,65317,0.0009759414162017571,0.4321386770661895,234.95323741007195,276.0,0.05755395683453238,0.0,0.4743605549587844,2.7952215817776205
213,FOODS_3_746,FOODS,medium_noise,65168,0.0009737151156825345,0.4331123921818721,234.41726618705036,248.0,0.007194244604316547,0.007194244604316547,0.35239566145636947,0.8943452664394405
214,FOODS_2_222,FOODS,medium_noise,64861,0.0009691280401160826,0.43408152022198815,233.31294964028777,253.5,0.2805755395683453,0.0,0.7719467056438734,2.6476304196591847
215,HOBBIES_1_032,HOBBIES,medium_noise,64483,0.0009634801099397997,0.43504500033192794,231.95323741007195,241.5,0.03237410071942446,0.0,0.4380668449320454,1.1412088245441299
216,FOODS_3_101,FOODS,medium_noise,64230,0.0009596998815413882,0.4360047002134693,231.0431654676259,234.0,0.11510791366906475,0.0035971223021582736,0.5472930617775481,0.04856090447852128
217,FOODS_3_783,FOODS,medium_noise,63981,0.0009559794195998687,0.43696067963306917,230.1474820143885,201.5,0.0035971223021582736,0.017985611510791366,0.5946719628639527,0.7220965560279633
218,FOODS_3_652,FOODS,medium_noise,63480,0.0009484936708741605,0.43790917330394336,228.3453237410072,229.5,0.0683453237410072,0.0,0.4477065437530658,2.635150544722391
219,FOODS_2_164,FOODS,stable,63372,0.0009468799765380796,0.43885605328048144,227.9568345323741,225.0,0.0,0.007194244604316547,0.21221129225948393,0.5220300709924405
220,HOBBIES_1_233,HOBBIES,stable,63206,0.0009443996685770666,0.4398004529490585,227.35971223021582,222.5,0.0,0.014388489208633094,0.23900244778522176,0.7050317143663717
221,FOODS_3_054,FOODS,medium_noise,62834,0.0009388413880861217,0.44073929433714465,226.02158273381295,250.0,0.0,0.0,0.5761196756776487,2.55268459963711
222,FOODS_3_290,FOODS,stable,62582,0.0009350761013019331,0.4416743704384466,225.11510791366908,215.5,0.0,0.007194244604316547,0.29856944274381075,2.4443426470409513
223,HOUSEHOLD_1_247,HOUSEHOLD,stable,62438,0.0009329245088538253,0.44260729494730044,224.59712230215828,233.0,0.0,0.0,0.23925057416112883,0.31606906163863685
224,FOODS_3_757,FOODS,medium_noise,62139,0.0009284569662011572,0.4435357519135016,223.52158273381295,224.0,0.08992805755395683,0.0,1.0000825681835135,0.3261246015233223
225,FOODS_2_315,FOODS,medium_noise,61763,0.0009228389192533203,0.4444585908327549,222.16906474820144,240.0,0.014388489208633094,0.0,0.4640780832449778,0.9771289418765521
226,FOODS_3_107,FOODS,medium_noise,61555,0.0009197310634949425,0.4453783218962499,221.4208633093525,259.0,0.0,0.0,0.49560189863553444,0.01221751740364308
227,HOBBIES_1_016,HOBBIES,stable,60799,0.0009084352031423769,0.44628675709939225,218.70143884892087,217.5,0.0,0.014388489208633094,0.2214415730260166,0.8557795358103679
228,FOODS_3_682,FOODS,medium_noise,60558,0.000904834274114641,0.4471915913735069,217.83453237410072,204.0,0.3776978417266187,0.0,1.0371859995298327,2.644903261309985
229,FOODS_3_258,FOODS,medium_noise,60408,0.0009025930319811954,0.4480941844054881,217.29496402877697,248.5,0.1510791366906475,0.0,0.46872538763716565,1.6248459265585715
230,FOODS_3_540,FOODS,medium_noise,60217,0.0008997391836646081,0.4489939235891527,216.60791366906474,215.5,0.20863309352517986,0.0035971223021582736,0.8737158265565168,0.06692871643471718
231,HOUSEHOLD_1_506,HOUSEHOLD,medium_noise,60137,0.0008985438545267704,0.44989246744367944,216.32014388489208,195.0,0.0,0.01079136690647482,0.4051321571962163,0.10234452450441109
232,FOODS_3_020,FOODS,medium_noise,60041,0.0008971094595613653,0.4507895769032408,215.9748201438849,243.5,0.08633093525179857,0.0,0.6144938976097852,0.06039469399753993
233,HOBBIES_1_234,HOBBIES,medium_noise,59908,0.0008951222248697102,0.4516846991281105,215.49640287769785,193.0,0.12589928057553956,0.007194244604316547,0.7088237901012849,2.5366620681206085
234,FOODS_3_441,FOODS,intermittent,59794,0.0008934188808482916,0.4525781180089588,215.0863309352518,1.5,0.49280575539568344,0.017985611510791366,1.4236461861937384,0.20692644529190216
235,HOUSEHOLD_1_516,HOUSEHOLD,stable,59713,0.000892208610096231,0.45347032661905506,214.79496402877697,212.0,0.0,0.014388489208633094,0.22864501837434342,1.5631571242897562
236,FOODS_3_807,FOODS,medium_noise,59604,0.0008905799741459273,0.454360906593201,214.40287769784172,213.0,0.0,0.014388489208633094,0.3040257322121493,0.5562061231303048
237,FOODS_2_380,FOODS,medium_noise,59402,0.0008875617680728872,0.45524846836127386,213.67625899280574,240.5,0.19784172661870503,0.0,0.79455619126418,1.1084939799022235
238,HOUSEHOLD_1_473,HOUSEHOLD,medium_noise,59070,0.000882601152150861,0.45613106951342475,212.4820143884892,275.0,0.2949640287769784,0.0,0.7069060294541563,2.7457693190382138
239,HOBBIES_1_189,HOBBIES,medium_noise,59055,0.0008823770279375165,0.4570134465413623,212.42805755395685,235.0,0.08633093525179857,0.0,0.481896102296211,2.099791443887838
240,FOODS_3_403,FOODS,medium_noise,59045,0.0008822276117952868,0.4578956741531576,212.39208633093526,255.5,0.38489208633093525,0.0,0.8913850227553862,2.308076446245842
241,FOODS_3_822,FOODS,medium_noise,58903,0.000880105902575625,0.4587757800557332,211.88129496402877,197.5,0.09712230215827339,0.03237410071942446,0.7885138505927886,0.008437415311721649
242,FOODS_3_801,FOODS,medium_noise,58879,0.0008797473038342737,0.4596555273595675,211.79496402877697,226.0,0.15467625899280577,0.0,0.6027623627020782,1.6004474080712645
243,HOBBIES_1_312,HOBBIES,medium_noise,58877,0.0008797174206058277,0.4605352447801733,211.78776978417267,224.0,0.025179856115107913,0.0,0.4284208868672747,0.795874432659896
244,FOODS_3_753,FOODS,medium_noise,58631,0.000876041783506977,0.4614112865636803,210.90287769784172,186.5,0.014388489208633094,0.014388489208633094,0.5606233897318693,0.6086432927034011
245,HOUSEHOLD_1_173,HOUSEHOLD,medium_noise,58400,0.0008725902706214709,0.4622838768343018,210.07194244604315,216.0,0.014388489208633094,0.017985611510791366,0.30024585105105467,2.0042423456432688
246,FOODS_3_116,FOODS,medium_noise,58214,0.0008698111303759984,0.46315368796467776,209.40287769784172,188.0,0.03597122302158273,0.01079136690647482,0.6430238255455711,2.5313913001128934
247,FOODS_1_055,FOODS,medium_noise,58142,0.0008687353341519445,0.4640224232988297,209.14388489208633,198.5,0.0683453237410072,0.025179856115107913,0.8922576982888,0.10143976985171507
248,FOODS_3_407,FOODS,stable,58127,0.0008685112099386,0.4648909345087683,209.08992805755395,203.0,0.0,0.0,0.28765845854774147,2.0005516386956534
249,FOODS_3_339,FOODS,medium_noise,57815,0.0008638494263010332,0.4657547839350693,207.96762589928056,213.5,0.07913669064748201,0.0,0.4613434601432585,1.6554047359979103
250,HOUSEHOLD_1_319,HOUSEHOLD,stable,57377,0.0008573049992713722,0.4666120889343407,206.39208633093526,203.0,0.0,0.014388489208633094,0.19738966991662257,1.153109391997842
251,HOBBIES_1_398,HOBBIES,medium_noise,56870,0.0008497296008603261,0.467461818535201,204.568345323741,206.5,0.017985611510791366,0.0035971223021582736,0.49370304315934255,1.2982527845226806
252,HOUSEHOLD_1_448,HOUSEHOLD,medium_noise,56861,0.0008495951263323195,0.46831141366153334,204.5359712230216,203.0,0.38848920863309355,0.0,1.0084828187628332,3.178262762233952
253,FOODS_2_054,FOODS,medium_noise,56561,0.0008451126420654284,0.4691565263035988,203.4568345323741,198.0,0.0,0.01079136690647482,0.38841125816041644,1.1917027031866598
254,FOODS_3_787,FOODS,medium_noise,56448,0.0008434242396582327,0.469999950543257,203.0503597122302,163.5,0.22302158273381295,0.014388489208633094,0.9672702108569968,0.47054833615307184
255,FOODS_3_131,FOODS,medium_noise,56357,0.0008420645527639424,0.4708420150960209,202.72302158273382,212.5,0.1079136690647482,0.0,0.5331271098516898,0.17079744319585494
256,HOUSEHOLD_1_416,HOUSEHOLD,medium_noise,56350,0.0008419599614643816,0.47168397505748527,202.6978417266187,195.5,0.0,0.0,0.437888245865279,1.5638415445355422
257,HOBBIES_1_134,HOBBIES,medium_noise,56299,0.0008411979391390101,0.4725251729966243,202.51438848920864,206.0,0.13309352517985612,0.0,0.49404436284446823,0.33472669494141116
258,FOODS_2_241,FOODS,medium_noise,56251,0.0008404807416563076,0.4733656537382806,202.34172661870502,262.0,0.2841726618705036,0.0,0.88033341171163,1.8692731357248247
259,HOBBIES_1_381,HOBBIES,stable,56159,0.0008391061131477942,0.4742047598514284,202.0107913669065,196.0,0.0,0.014388489208633094,0.23614958123299865,0.7578200095703185
